ImageNumber,ObjectNumber,Metadata_hour,Metadata_treatment,Texture_AngularSecondMoment_ED_10_00_256,Texture_AngularSecondMoment_ED_10_01_256,Texture_AngularSecondMoment_ED_10_02_256,Texture_AngularSecondMoment_ED_10_03_256,Texture_Contrast_ED_10_00_256,Texture_Contrast_ED_10_01_256,Texture_Contrast_ED_10_02_256,Texture_Contrast_ED_10_03_256,Texture_Correlation_ED_10_00_256,Texture_Correlation_ED_10_01_256,Texture_Correlation_ED_10_02_256,Texture_Correlation_ED_10_03_256,Texture_DifferenceEntropy_ED_10_00_256,Texture_DifferenceEntropy_ED_10_01_256,Texture_DifferenceEntropy_ED_10_02_256,Texture_DifferenceEntropy_ED_10_03_256,Texture_DifferenceVariance_ED_10_00_256,Texture_DifferenceVariance_ED_10_01_256,Texture_DifferenceVariance_ED_10_02_256,Texture_DifferenceVariance_ED_10_03_256,Texture_Entropy_ED_10_00_256,Texture_Entropy_ED_10_01_256,Texture_Entropy_ED_10_02_256,Texture_Entropy_ED_10_03_256,Texture_InfoMeas1_ED_10_00_256,Texture_InfoMeas1_ED_10_01_256,Texture_InfoMeas1_ED_10_02_256,Texture_InfoMeas1_ED_10_03_256,Texture_InfoMeas2_ED_10_00_256,Texture_InfoMeas2_ED_10_01_256,Texture_InfoMeas2_ED_10_02_256,Texture_InfoMeas2_ED_10_03_256,Texture_InverseDifferenceMoment_ED_10_00_256,Texture_InverseDifferenceMoment_ED_10_01_256,Texture_InverseDifferenceMoment_ED_10_02_256,Texture_InverseDifferenceMoment_ED_10_03_256,Texture_SumAverage_ED_10_00_256,Texture_SumAverage_ED_10_01_256,Texture_SumAverage_ED_10_02_256,Texture_SumAverage_ED_10_03_256,Texture_SumEntropy_ED_10_00_256,Texture_SumEntropy_ED_10_01_256,Texture_SumEntropy_ED_10_02_256,Texture_SumEntropy_ED_10_03_256,Texture_SumVariance_ED_10_00_256,Texture_SumVariance_ED_10_01_256,Texture_SumVariance_ED_10_02_256,Texture_SumVariance_ED_10_03_256,Texture_Variance_ED_10_00_256,Texture_Variance_ED_10_01_256,Texture_Variance_ED_10_02_256,Texture_Variance_ED_10_03_256
116,2,6,C,0.000121415,0.000119742,0.000119867,0.00011939,1048.697065,1101.218789,1100.124365,1188.55615,0.425992152,0.39931666,0.399655677,0.350453534,6.070195039,6.106567034,6.104144216,6.160742731,6.48E-05,6.24E-05,6.28E-05,5.89E-05,13.30961305,13.32979635,13.32894733,13.33510232,-0.080261676,-0.077833896,-0.077673843,-0.076454126,0.819390008,0.812552766,0.812054822,0.808430665,0.0383216,0.037037084,0.037305736,0.036585871,148.0382876,147.9184737,147.7987642,148.0279399,7.682289856,7.665019686,7.663928052,7.63937488,2605.249717,2565.334669,2564.853624,2471.093199,913.4866957,916.6383647,916.2444972,914.9123373
116,3,6,C,0.000144417,0.000145047,0.000143922,0.000142217,1310.161595,1362.532366,1359.405893,1441.770542,0.191816674,0.158415105,0.145867479,0.111717301,6.227005177,6.254365733,6.253448174,6.292352082,5.68E-05,5.57E-05,5.54E-05,5.28E-05,13.02635723,13.01330274,13.01329727,13.02679878,-0.09555978,-0.09725858,-0.094832016,-0.095823185,0.854071806,0.857680068,0.852197387,0.854676949,0.03493017,0.031938165,0.034005673,0.031085856,130.6248211,129.8739414,130.3781553,129.4291803,7.478882486,7.459634299,7.435849221,7.430962556,1932.077022,1875.482892,1823.720517,1804.426965,810.5596542,809.5038147,795.7816026,811.5493768
116,4,6,C,0.000461778,0.000467569,0.00045546,0.000472192,1161.968667,1209.771251,1165.590969,1182.816713,0.064625658,0.023485046,0.044328045,0.0707192,6.106246858,6.125122672,6.083549367,6.11738478,6.81E-05,6.64E-05,7.21E-05,6.87E-05,11.2070792,11.17704781,11.2253994,11.15597018,-0.301861923,-0.308205276,-0.298860677,-0.31379888,0.990654085,0.991445107,0.990269461,0.992104022,0.038614594,0.032109025,0.038152381,0.039988337,108.0153333,106.5148583,107.9256308,106.5414326,7.126118727,7.093823754,7.107082191,7.13229273,1322.531098,1267.960906,1273.720897,1362.843789,621.1249412,619.4330391,609.8279666,636.4151256
116,5,6,C,0.000475786,0.000522004,0.000480846,0.000506053,1164.466717,1236.270867,1270.49708,1245.537577,0.195904914,0.14889666,0.13567743,0.121040322,6.085107786,6.142033545,6.149834999,6.135151687,6.81E-05,6.30E-05,6.43E-05,6.52E-05,11.12706615,11.00510743,11.12665135,11.0509342,-0.342465658,-0.361501776,-0.347441522,-0.352202602,0.994951071,0.996102067,0.995343323,0.995550686,0.0337345,0.034003813,0.038169435,0.030511272,144.6043381,142.8387889,147.159854,143.9792945,7.266031381,7.220958886,7.236980228,7.185828649,1731.874117,1668.830803,1669.370797,1588.580093,724.0852085,726.2754176,734.9669693,708.5294174
116,6,6,C,0.000958007,0.001020663,0.000959722,0.001005671,1230.525773,1172.396739,1100.903333,1237.147826,0.024205158,0.055068221,0.091869553,0.031960209,6.047734131,6.010159776,5.978773791,6.076327441,7.28E-05,7.90E-05,8.22E-05,7.30E-05,10.06975507,9.983968501,10.0813024,10.02782743,-0.4643484,-0.475005631,-0.456807175,-0.471520379,0.998866381,0.999004502,0.99872004,0.998971442,0.030058786,0.043029565,0.037019623,0.042827127,97.6838488,96.80978261,97.86666667,98.48695652,6.978686062,6.964835261,6.996563136,6.990041099,1291.573588,1309.045339,1323.645556,1318.837656,630.5248403,620.3605196,606.1372222,638.9963705
116,7,6,C,0.083333333,0.071428571,0.25,0.166666667,679,397.8571429,848.5,1447.333333,-0.091737383,0.386612129,-0.381078332,-0.593979442,2.584962501,2.807354922,1,1.584962501,0.001693447,0.001434648,0.005316635,0.003505041,3.584962501,3.807354922,2,2.584962501,-0.951242761,-0.961015901,-1,-1,0.999250445,0.999563276,0.990799859,0.997153451,0.012251395,0.091622009,0.02970903,0.000825659,53.66666667,43.57142857,39.5,72,2.251629167,2.807354922,1,1.584962501,564.8888889,899.3877551,380.25,368.6666667,310.9722222,324.3112245,307.1875,454
117,1,6,C,0.000117008,0.000114913,0.000115927,0.000115531,1246.352067,1342.4431,1340.124502,1374.570931,0.276921274,0.229423917,0.223514513,0.200020577,6.194475534,6.246361384,6.246926342,6.264977633,5.66E-05,5.29E-05,5.30E-05,5.19E-05,13.3877513,13.40227898,13.39055404,13.38827446,-0.062945634,-0.062793962,-0.062521729,-0.062192589,0.762288562,0.761952324,0.760669793,0.75932423,0.033541376,0.033921081,0.033607435,0.033329964,170.3127,170.0897436,170.3835279,169.534984,7.585554599,7.565858122,7.553179984,7.537042439,2200.996121,2141.815313,2111.645104,2061.944787,861.8370469,871.0646034,862.9424016,859.1289295
118,1,6,C,0.002614529,0.00282151,0.00254253,0.0026167,1224.914141,1445.020305,1196.913462,1119.851282,0.152335688,-0.068695507,0.08862062,0.120584764,5.820475674,5.90065158,5.823952715,5.746673406,0.000100686,9.40E-05,0.000102891,0.000113806,8.594003085,8.510376693,8.64274741,8.586817493,-0.675654342,-0.673187622,-0.651278226,-0.659174202,0.999922255,0.999911185,0.99988143,0.999892279,0.028708587,0.047576742,0.026737324,0.028139534,95.13636364,87.28426396,93.80769231,90.10769231,6.676486466,6.468388624,6.665835797,6.501550442,1665.178375,1259.249143,1429.684172,1426.957633,722.523129,676.067362,656.6494083,636.7022288
118,2,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3,6,C,0.016666667,0.020833333,0.012471655,0.012820513,1026.733333,1020.875,1044.52381,954.5128205,-0.077146168,0.175063814,-0.068675637,0.005056223,4.640223929,4.136842188,4.576492125,4.855789719,0.000303192,0.000489226,0.000352704,0.000259643,5.906890596,5.584962501,6.344698375,6.285402219,-0.881636662,-0.953139314,-0.845345262,-0.88067339,0.999954883,0.999980847,0.999953835,0.999974675,0.044516855,0.015245027,0.009841657,0.031494283,86.06666667,86.45833333,75.76190476,82.20512821,4.506890596,4.501629167,5.088629625,5.182838116,879.6622222,1454.164931,910.276644,964.2143327,476.5988889,618.7599826,488.7001134,479.6817883
119,1,6,C,0.000247604,0.00026321,0.000251115,0.000257236,1224.351513,1247.438058,1301.254881,1357.247588,0.09306467,0.067008409,0.029880838,0.015617623,6.162385078,6.166697536,6.202105017,6.234065021,6.27E-05,6.33E-05,5.89E-05,5.77E-05,12.16102481,12.07896602,12.15231572,12.10315413,-0.182096557,-0.191749166,-0.182903179,-0.193368834,0.955257147,0.960640116,0.955718325,0.961792682,0.03432332,0.032578332,0.033438729,0.034925145,112.2091628,110.2278142,112.5992408,110.3285589,7.255847386,7.223716104,7.214708272,7.215685203,1475.623827,1426.622609,1381.415314,1400.314148,674.993835,668.5151669,670.6675487,689.3904341
119,2,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3,6,C,0.004716569,0.005881558,0.005617284,0.005740741,1341.252336,1425.372093,1408.2,1300.622222,0.208893632,0.105917622,0.167303856,0.121034911,5.648067748,5.562722167,5.500093308,5.566472957,0.000109559,0.000118789,0.000129521,0.000112838,7.732121192,7.414636848,7.480741985,7.458519763,-0.759199728,-0.82672746,-0.790440745,-0.781124458,0.999961124,0.999985514,0.999971636,0.999964742,0.027572591,0.023780478,0.042347633,0.031518175,136.4485981,117.4651163,126.4222222,119.7333333,6.203992454,5.847492226,6.061243235,5.972354346,2049.574461,1763.085992,1974.066173,1658.817778,847.7066993,797.1145214,845.5665432,739.86
119,4,6,C,0.038461538,0.0625,0.05,0.045454545,1361.230769,1330.375,1260.5,1520.545455,-0.022999342,-0.262898716,0.124077954,-0.064672183,3.238901257,2.75,3.121928095,3.459431619,0.000902003,0.001283081,0.000967864,0.000714899,4.700439718,4,4.321928095,4.459431619,-0.903506003,-0.933333333,-0.976314139,-0.957495415,0.999783803,0.999543955,0.999868557,0.999861504,0.011971068,0.001309019,0.000999335,0.022009119,87.23076923,83.375,100.3,96,3.700439718,3,3.321928095,3.277613437,1300.023669,776.484375,1617.61,1335.818182,665.3136095,526.7148438,719.5275,714.0909091
120,1,6,C,0.000183013,0.000187951,0.000182903,0.000189606,1318.624797,1346.891187,1444.361167,1402.621321,0.139600372,0.110843861,0.061555682,0.074669114,6.225897755,6.241199942,6.28948104,6.264924042,5.77E-05,5.66E-05,5.30E-05,5.57E-05,12.63663612,12.61577129,12.64492468,12.58890624,-0.143021268,-0.143591578,-0.14244087,-0.14735213,0.925865856,0.926260636,0.925305931,0.930058191,0.035329439,0.034731859,0.032618814,0.031187235,137.7364139,136.7082072,137.1791667,136.3116016,7.391016581,7.372265461,7.347240823,7.339031773,1746.520174,1682.703118,1633.842066,1628.988976,766.2862427,757.3985763,769.5508082,757.9025742
120,2,6,C,0.007805326,0.006024096,0.006557599,0.00862069,1136.80303,1314.554217,1126.581395,1372.103448,0.157848855,0.015527892,0.08832712,-0.146078051,5.229629915,5.468000726,5.430349168,5.176777978,0.000180173,0.000137973,0.000154352,0.000189178,7.014091089,7.375039431,7.298357778,6.857980995,-0.819563469,-0.806858764,-0.789995775,-0.844118381,0.999970548,0.999976718,0.99996368,0.999977671,0.012570325,0.015624434,0.023746267,0.018173062,102.1666667,103.3975904,106.3488372,105.6551724,5.657882377,5.904924371,5.786502545,5.47867065,1562.957071,1356.022645,1344.878313,1022.32937,674.9400253,667.6442154,617.864927,598.6082045
120,3,6,C,0.000168803,0.000169998,0.000166196,0.000168399,1019.613814,1045.824127,1060.510428,1056.978274,0.067086854,0.044574617,0.030524183,0.031860939,6.04845717,6.070439943,6.078559668,6.07617303,7.30E-05,7.06E-05,6.99E-05,7.05E-05,12.83964628,12.83196176,12.846256,12.83842134,-0.044812154,-0.046365274,-0.044301587,-0.044895924,0.666988486,0.675387023,0.66424472,0.667433053,0.035704972,0.039469029,0.036110824,0.037162105,106.6078985,106.8673736,106.894466,106.7066733,7.129141137,7.113964972,7.104460836,7.102245873,1166.257012,1143.408325,1127.291287,1126.547454,546.4677065,547.308113,546.9504287,545.881432
120,4,6,C,0.000260525,0.00026729,0.000255904,0.000257268,1247.72823,1363.671424,1252.298152,1342.425349,0.241847923,0.176860629,0.24361864,0.192662592,6.173703459,6.233474794,6.168720865,6.224069318,6.13E-05,5.70E-05,6.19E-05,5.75E-05,12.07373248,12.03751187,12.1037231,12.08736246,-0.23318899,-0.241771805,-0.229998074,-0.233918666,0.979135679,0.98158192,0.978242119,0.979447577,0.035664043,0.039095341,0.03356988,0.031805101,169.9955343,168.1128443,168.9677419,168.1890089,7.452721804,7.421129713,7.457455561,7.424587925,2043.770315,1949.671302,2058.989564,1983.136766,822.8746362,828.3356815,827.821929,831.3905289
120,5,6,C,0.000908203,0.001143752,0.000998338,0.001012717,1062.685393,1158.703704,1111.585198,1092.916519,0.076726824,0.046988735,0.040947096,0.093638157,5.928721648,5.959223225,5.976593007,5.953174296,8.89E-05,8.32E-05,8.41E-05,8.26E-05,10.15146717,9.836607096,10.03089771,9.998882964,-0.437381792,-0.487210619,-0.451514968,-0.459188486,0.998296637,0.9991139,0.998558606,0.998708798,0.043600178,0.036807971,0.04169884,0.042553817,90.40609952,91.17153996,89.99139415,87.64831261,6.9331552,6.894149516,6.899288545,6.956182704,1239.310204,1272.964726,1206.504229,1318.739549,575.4988992,607.9171074,579.5223567,602.9140168
120,6,6,C,0.000356392,0.000369805,0.00035526,0.000362042,1189.895721,1247.298796,1162.245709,1217.38522,0.207373421,0.163455771,0.227306182,0.162543348,6.113432823,6.158457981,6.104528791,6.12702763,6.53E-05,6.17E-05,6.79E-05,6.62E-05,11.58895704,11.53283529,11.58800167,11.5426745,-0.287665227,-0.293943277,-0.288530679,-0.288993422,0.989763653,0.990557083,0.98990027,0.989818863,0.033228108,0.034971694,0.033087097,0.034893637,147.3054599,146.8948195,145.8543404,147.6430818,7.366965037,7.324896315,7.371566124,7.313358408,1812.516138,1734.728341,1846.049897,1689.953846,750.6029648,745.5067842,752.0739013,726.8347666
120,7,6,C,0.00714144,0.009192761,0.007022222,0.007036968,858.7464789,1169.20339,903.1866667,1266.739726,0.215768219,0.07799646,0.007647022,-0.08817034,5.278278063,5.096803592,5.06502919,5.294152258,0.000187331,0.000220387,0.000224534,0.000179662,7.135662612,6.797897287,7.175485357,7.162427299,-0.76711876,-0.844763195,-0.773303435,-0.795838289,0.999930415,0.999975941,0.999941113,0.999961333,0.059363393,0.048242292,0.061771096,0.007603762,84.15492958,82.11864407,73.34666667,80.82191781,5.632072648,5.369682668,5.76542019,5.72044562,1331.285856,1367.019822,917.1064889,1061.461437,547.5080837,634.0558029,455.0732889,582.0502909
121,1,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2,6,C,0.012152778,0.011111111,0.011898323,0.015151515,853.0625,714.5555556,729.4418605,1042.393939,-0.020855153,-0.226962782,0.123689665,0.000216221,4.902569011,4.774860596,4.861970278,4.597276316,0.000284988,0.00029409,0.000278548,0.000342589,6.418295834,6.491853096,6.403008941,6.044394119,-0.82658724,-0.846444988,-0.841388402,-0.887737518,0.99994086,0.999963573,0.999954277,0.999967739,0.06661336,0.021245431,0.061491647,0.026735867,69.85416667,72.02222222,81.81395349,71.06060606,5.134761658,5.119522263,5.240218243,4.923181998,818.2078993,450.1995062,935.3607355,1042.844812,417.8175998,291.1887654,416.200649,521.3096878
121,3,6,C,0.000172836,0.000174849,0.000177047,0.00017682,1271.034805,1314.600208,1313.637751,1315.350199,0.150558452,0.122899253,0.131443357,0.124696263,6.197919721,6.22555704,6.224905398,6.220035586,6.02E-05,5.79E-05,5.87E-05,5.86E-05,12.72283032,12.70571386,12.70281639,12.68791717,-0.12355211,-0.125585199,-0.128168357,-0.128884437,0.901539317,0.904313616,0.907967849,0.908770203,0.034088005,0.032285202,0.032908873,0.031295873,121.6282539,120.2154556,121.3849993,120.6932131,7.388926219,7.373479843,7.385098671,7.376646438,1721.601495,1683.00346,1711.237509,1690.121259,748.1590751,749.4009171,756.218815,751.3678645
121,4,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,5,6,C,0.026315789,0.045454545,0.038265306,0.05,977.2631579,1052.545455,1196.357143,591.7,0.27423091,-0.254066722,0.050439072,0.035463074,4.037401198,3.277613437,3.4677201,3.121928095,0.000464778,0.000832224,0.000786869,0.000937787,5.247927513,4.459431619,4.735926351,4.321928095,-0.924496247,-0.979189969,-0.935797602,-0.857896864,0.999939646,0.999903727,0.999879286,0.999242621,0.007609472,0.051787905,0.120545495,0.077986781,83.89473684,67.45454545,80.78571429,55.3,4.247927513,3.459431619,3.807354922,3.321928095,1715.778393,626.0661157,1323.454082,635.21,673.2603878,419.6528926,629.9528061,306.7275
121,6,6,C,0.001025871,0.001051264,0.000960142,0.000981569,1100.634146,1060.21288,1117.223706,1017.305882,-0.06143216,-0.033167736,-0.033688291,0.059181006,5.977494852,5.95688035,5.975326922,5.927800445,8.66E-05,8.84E-05,8.05E-05,9.09E-05,9.993714135,9.955846199,10.07824043,10.05495651,-0.45086925,-0.451590005,-0.438865442,-0.448694081,0.998511037,0.998495946,0.998268317,0.998509912,0.040882378,0.03513384,0.025209493,0.033550003,102.6202091,99.04651163,101.6343907,102.5697479,6.775760208,6.784664944,6.820201977,6.8782413,973.2320655,992.1409494,1044.402223,1145.290513,518.466553,513.0884574,540.4064823,540.6490989
121,7,6,C,0.000641269,0.000665923,0.000619834,0.000642677,1346.190476,1345.456257,1446.503612,1320.613998,0.073229444,0.073785194,0.007426136,0.060140581,6.180313317,6.179244726,6.201119681,6.150069911,6.05E-05,6.12E-05,5.88E-05,6.53E-05,10.67342173,10.62503352,10.72760318,10.67986853,-0.406869131,-0.41306757,-0.396013872,-0.396489246,0.997853327,0.998017509,0.997493946,0.997454304,0.032960136,0.039697179,0.029507746,0.030189885,118.469697,115.7818383,117.7812178,114.9639449,7.165974067,7.156261496,7.142413087,7.150262614,1558.9309,1559.822837,1468.148213,1489.623302,726.280344,726.3197736,728.6629562,702.5593251
121,8,6,C,0.005545496,0.007351397,0.007036968,0.007461073,871.2659574,945.6811594,1301.136986,1299.338235,0.086953106,0.022121774,-0.157559141,-0.157786002,5.357052415,5.209407065,5.370996648,5.407100157,0.000162971,0.000190393,0.000164154,0.000159907,7.51203566,7.094031703,7.162427299,7.072756959,-0.742612291,-0.795978532,-0.780536885,-0.790262185,0.999929951,0.99995779,0.999947881,0.999951488,0.024251425,0.035363727,0.048710002,0.042719131,78.90425532,82.89855072,81.32876712,73.69117647,5.897413985,5.629980254,5.675992025,5.664596849,1037.214237,988.4679689,946.9330081,945.1840398,477.1200487,483.5372821,562.0174986,561.1305688
121,9,6,C,0.00017137,0.000171292,0.000167254,0.000173314,1234.219923,1288.635083,1310.489627,1346.461794,0.149110788,0.123467711,0.101036209,0.075230602,6.179901875,6.21034014,6.222127604,6.2395513,6.15E-05,5.96E-05,5.84E-05,5.72E-05,12.76309212,12.75688463,12.78544735,12.74749279,-0.113607663,-0.116634655,-0.111096988,-0.116219984,0.886025662,0.891085194,0.881903299,0.890258666,0.036246599,0.032739447,0.033139652,0.032299808,125.9126437,125.8398671,126.4425353,124.7081728,7.368540385,7.361187725,7.344695593,7.323019138,1666.792113,1651.667514,1605.066349,1565.53291,725.2530092,735.0756492,728.888994,727.998676
121,10,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,11,6,C,0.083333333,0.0625,0.125,0.083333333,308.1666667,486,1423.5,425.6666667,-0.129562694,0.151462244,-0.358949881,-0.440496334,2.251629167,2.75,2,2.251629167,0.002591068,0.001776597,0.002934004,0.002591068,3.584962501,4,3,3.584962501,-0.897487285,-0.967741935,-1,-0.951242761,0.998539547,0.99972342,0.998759855,0.999250445,0.020138991,0.070554934,0.016590112,0.03580709,36.83333333,47,58,59,2.584962501,2.75,2,2.584962501,237.4722222,659.5,671.5,165.3333333,136.4097222,286.375,523.75,147.75
122,1,6,C,0.00011031,0.000108292,0.000109555,0.000108079,1214.337234,1281.59164,1194.727821,1298.440173,0.367930828,0.33238682,0.376921351,0.326900368,6.174328673,6.215415344,6.166095064,6.224384297,5.81E-05,5.51E-05,5.83E-05,5.50E-05,13.43147152,13.45062427,13.43863012,13.45641804,-0.074054269,-0.071234743,-0.07268376,-0.071188154,0.802513562,0.793559071,0.798180569,0.793501646,0.033524561,0.034915998,0.037417552,0.033842961,152.4102108,152.567926,152.2776725,151.6655918,7.695522634,7.674979937,7.69692402,7.676072804,2628.081567,2557.732323,2640.190362,2559.651888,960.6047001,959.8309908,958.7295457,964.5230151
122,2,6,C,0.000125088,0.000124564,0.000123911,0.000125668,1163.593131,1214.941026,1173.417897,1212.609917,0.273836903,0.24251911,0.269585634,0.239976679,6.145014577,6.176518072,6.151927775,6.17544613,6.09E-05,5.95E-05,6.08E-05,5.94E-05,13.26947958,13.27917413,13.28356342,13.27231771,-0.063275862,-0.062022071,-0.061590948,-0.062078509,0.761458568,0.75668222,0.755032697,0.756783571,0.03501074,0.035752728,0.034905912,0.036425182,145.8399034,145.8615238,145.4361261,145.5884313,7.526485406,7.510151252,7.528078654,7.505160193,2041.177631,1992.904986,2039.601869,1978.370898,801.1926905,801.961503,803.2549416,797.7452038
122,3,6,C,0.004089355,0.004843964,0.003665123,0.003758573,885.4609375,763.4907407,829.0972222,902.0444444,-0.001941844,0.066009512,0.191175502,0.111445111,5.42948638,5.329615137,5.486344079,5.441067357,0.000160178,0.00017089,0.000149543,0.000163641,7.953125,7.708591206,8.114369446,8.062000782,-0.689946338,-0.707323491,-0.687339349,-0.68370051,0.999884956,0.999891529,0.999898031,0.999884712,0.042662921,0.04284792,0.066333467,0.032616308,77.1015625,75.41666667,78.19444444,75.80740741,6.167739648,5.915728331,6.198304147,6.202451893,882.0287476,871.4097222,1221.031636,1128.318464,441.8724213,408.7251157,512.5322145,507.590727
122,4,6,C,0.000661557,0.000674973,0.000625891,0.000669503,806.5708402,792.146469,805.284252,766.8463542,-0.018507172,-0.004247824,-0.010668528,0.001880263,5.837932391,5.800475641,5.840981358,5.785461038,0.000101777,0.00010531,0.000100458,0.000109116,10.71128654,10.68487339,10.79558179,10.68963389,-0.265724802,-0.268285304,-0.250511743,-0.264473031,0.98105061,0.981585148,0.97702301,0.980577572,0.043412401,0.048880117,0.041261649,0.047675344,63.35502471,62.68003487,62.79133858,62.16579861,6.705947358,6.735321256,6.725885665,6.700944075,777.2586362,785.4451376,788.2832321,769.7355317,395.9573691,394.3979017,398.391871,384.1454715
122,5,6,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,6,6,C,0.000256218,0.000263299,0.000254432,0.00025794,892.4227329,933.6941866,921.5191804,920.1132441,0.058091311,0.010412121,0.018992077,0.012355495,5.947948368,5.980374478,5.96809442,5.970964505,8.79E-05,8.35E-05,8.58E-05,8.59E-05,12.16702249,12.13677387,12.17951451,12.16077243,-0.084918247,-0.088218617,-0.083763404,-0.083471617,0.812447078,0.820823702,0.809444722,0.808268517,0.041351036,0.040171867,0.042562483,0.043358667,71.18090685,70.87347338,72.00323525,71.27407646,6.972634246,6.943121097,6.944643594,6.937128504,1002.501357,953.3422389,957.1999587,943.1345933,473.7310224,471.7591064,469.6797848,465.8119594
123,1,6,C,0.000219683,0.000224955,0.000227911,0.000231213,1290.671291,1368.74335,1265.971733,1393.970546,0.337156088,0.31717806,0.336163558,0.285100505,6.198250224,6.246061282,6.188200574,6.251993473,5.96E-05,5.55E-05,6.01E-05,5.54E-05,12.31759734,12.27473743,12.275879,12.24784297,-0.228271605,-0.239142814,-0.232092445,-0.238496965,0.978859157,0.982014494,0.979883486,0.981693905,0.032568708,0.034645362,0.035847823,0.037304561,160.2774813,160.0285795,161.1594667,159.5530455,7.630645596,7.636942045,7.620202888,7.603591999,2603.673271,2640.335063,2548.135637,2505.795942,973.5861406,1002.269603,953.5268426,974.9416221
123,2,6,C,0.003155366,0.003232323,0.003424932,0.003348948,1043.634731,824.5636364,987.7088608,940.4551282,0.047451955,0.152871809,0.003121164,0.030424109,5.687216308,5.602546461,5.675231701,5.550680248,0.000123962,0.000128965,0.000122374,0.00013429,8.329812077,8.299655548,8.221502267,8.240530424,-0.643498564,-0.655461201,-0.657264642,-0.678124062,0.999815168,0.999847022,0.999840244,0.999893557,0.05185568,0.038622547,0.045430651,0.026892404,76.46107784,78.38181818,82.37974684,78.23717949,6.426139005,6.36596676,6.342303514,6.151096389,1147.613755,1122.163306,993.893767,999.4757972,547.8121213,486.6817355,495.4006569,484.9827313
